172938.358	46	
172938.362	48	0
172938.366	43	0
172938.369	48	0
172938.374	44	0
172938.379	48	0
172938.385	48	0
172938.390	48	0
172938.396	45	0
172938.402	48	0
172938.408	48	0
172938.415	45	0
172938.421	48	0
172938.428	48	0
172938.436	45	0
172938.444	45	0
172938.455	43	0
172938.464	45	0
172938.473	48	0
172938.482	46	0
172938.489	46	0
172938.494	46	0
172938.500	43	0
172938.504	45	0
172938.510	45	0
172938.517	48	0
172938.522	43	0
172938.527	48	0
172938.534	48	0
172938.539	45	0
172938.545	48	0
172938.551	45	0
172938.556	48	0
172938.562	46	0
172938.568	46	0
172938.574	48	0
172938.580	44	0
172938.585	45	0
172938.591	46	0
172938.597	46	0
172938.603	48	0
172938.608	44	0
172938.615	45	0
172938.621	45	0
172938.627	45	0
172938.634	46	0
172938.640	44	0
172938.647	48	0
172938.655	48	0
172938.662	43	0
172938.670	48	0
172938.676	48	0
172938.684	43	0
172938.690	43	0
172938.696	48	0
172938.701	46	0
172938.707	45	0
172938.712	44	0
172938.718	46	0
172938.724	48	0
172938.748	48	0
172938.751	45	0
172938.755	46	0
172938.759	45	0
172938.763	44	0
172938.767	48	0
172938.771	43	0
172938.774	48	0
172938.778	46	0
172938.782	46	0
172938.785	44	0
172938.789	45	0
172938.793	46	0
172938.797	48	0
172938.801	44	0
172938.805	48	0
172938.809	43	0
172938.814	45	0
172938.818	46	0
172938.822	45	0
172938.826	46	0
172938.830	48	0
172938.834	48	0
172938.838	44	0
172938.842	44	0
172938.847	44	0
172938.851	43	0
172938.854	48	0
172938.859	46	0
172938.863	48	0
172938.867	43	0
172938.871	48	0
172938.876	45	0
172938.885	43	0
172938.894	48	0
172938.903	48	0
172938.910	48	0
172938.920	44	0
172938.929	48	0
172938.938	46	0
172938.947	44	0
172938.955	44	0
172938.965	43	0
172938.974	46	0
172938.985	46	0
172938.993	48	0
172939.003	46	0
172939.011	44	0
172939.020	44	0
172939.030	44	0
172939.038	43	0
172939.047	46	0
172939.056	44	0
172939.066	48	0
172939.075	43	0
172939.084	43	0
172939.093	44	0
172939.102	48	0
172939.111	44	0
172939.120	48	0
172939.130	48	0
172939.140	45	0
172939.149	44	0
172939.158	46	0
172939.189	48	0
172939.198	44	0
172939.207	43	0
172939.219	46	0
172939.229	45	0
172939.240	46	0
172939.250	45	0
172939.260	48	0
172939.270	48	0
172939.281	48	0
172939.290	48	0
172939.300	48	0
172939.310	44	0
172939.321	44	0
172939.331	45	0
172939.340	48	0
172939.351	46	0
172939.362	48	0
172939.373	45	0
172939.384	45	0
172939.393	46	0
172939.404	48	0
172939.416	45	0
172939.426	43	0
172939.436	48	0
172939.448	46	0
172939.459	48	0
172939.469	45	0
172939.479	46	0
172939.486	45	0
172939.493	45	0
172939.500	48	0
172939.508	44	0
172939.516	45	0
172939.523	46	0
172939.531	48	0
172939.540	43	0
172939.548	44	0
172939.555	44	0
172939.564	48	0
172939.571	48	0
172939.578	45	0
172939.585	43	0
172939.592	45	0
172939.600	46	0
172939.606	44	0
172939.615	45	0
172939.622	46	0
172939.629	45	0
172939.637	45	0
172939.645	48	0
172939.652	48	0
172939.660	48	0
172939.667	44	0
172939.674	48	0
172939.678	44	0
172939.691	46	0
172939.702	44	0
172939.710	43	0
172939.718	48	0
172939.725	44	0
172939.734	46	0
172939.741	48	0
172939.749	48	0
172939.779	46	0
172939.792	48	0
172939.803	45	0
172939.810	48	0
172939.817	48	0
172939.824	48	0
172939.831	46	0
172939.839	46	0
172939.848	48	0
172939.855	45	0
172939.862	44	0
172939.869	43	0
172939.875	43	0
172939.884	48	0
172939.892	45	0
172939.898	48	0
172939.905	46	0
172939.913	46	0
172939.920	43	0
172939.926	46	0
172939.933	44	0
172939.940	48	0
172939.947	48	0
172939.955	48	0
172939.962	45	0
172939.970	48	0
172939.976	45	0
172939.983	44	0
172939.990	45	0
172939.999	44	0
172940.006	45	0
172940.015	48	0
172940.022	43	0
172940.030	43	0
172940.037	46	0
172940.044	48	0
172940.051	46	0
172940.058	43	0
172940.066	45	0
172940.073	49	0
172940.080	48	0
172940.087	45	0
172940.095	44	0
172940.103	46	0
172940.110	43	0
172940.117	43	0
172940.124	48	0
172940.132	46	0
172940.139	49	0
172940.146	44	0
172940.154	46	0
172940.160	44	0
172940.168	48	0
172940.175	48	0
172940.183	48	0
172940.192	48	0
172940.200	44	0
172940.208	50	0
172940.215	60	0
172940.222	44	0
172940.230	41	0
172940.238	48	0
172940.245	49	0
172940.273	43	0
172940.282	43	0
172940.292	45	0
172940.305	51	0
172940.317	50	0
172940.329	42	0
172940.341	43	0
172940.352	45	0
172940.365	43	0
172940.376	44	0
172940.384	44	0
172940.391	48	0
172940.399	73	0
172940.407	43	0
172940.415	43	0
172940.422	43	0
172940.430	48	0
172940.442	44	0
172940.453	44	0
172940.466	43	0
172940.478	52	0
172940.491	59	0
172940.502	42	0
172940.517	43	0
172940.528	45	0
172940.535	50	0
172940.542	43	0
172940.550	44	0
172940.557	46	0
172940.565	80	0
172940.572	43	0
172940.580	41	0
172940.588	43	0
172940.596	45	0
172940.603	46	0
172940.611	43	0
172940.619	43	0
172940.628	49	0
172940.634	82	0
172940.643	41	0
172940.651	42	0
172940.658	44	0
172940.667	48	0
172940.674	44	0
172940.682	43	0
172940.690	48	0
172940.698	73	0
172940.706	46	0
172940.715	40	0
172940.722	42	0
172940.731	48	0
172940.739	43	0
172940.747	41	0
172940.753	43	0
172940.762	48	0
172940.769	100	0
172940.777	40	0
172940.785	39	0
172940.792	41	0
172940.799	50	0
172940.803	43	0
172940.809	41	0
172940.815	41	0
172940.820	75	0
172940.853	67	0
172940.866	36	0
172940.878	39	0
172940.890	41	0
172940.903	43	0
172940.916	41	0
172940.929	40	0
172940.942	43	0
172940.955	148	0
172940.968	35	0
172940.979	35	0
172940.986	40	0
172940.996	52	0
172941.004	41	0
172941.013	40	0
172941.021	40	0
172941.029	71	0
172941.036	119	0
172941.045	32	0
172941.053	34	0
172941.062	40	0
172941.073	47	0
172941.086	38	0
172941.098	37	0
172941.108	39	0
172941.114	166	0
172941.128	39	0
172941.136	28	0
172941.145	34	0
172941.152	48	0
172941.161	40	0
172941.170	36	0
172941.178	37	0
172941.185	58	0
172941.190	194	0
172941.195	23	0
172941.199	28	0
172941.203	35	0
172941.208	64	0
172941.211	34	0
172941.216	33	0
172941.221	36	0
172941.225	202	0
172941.230	99	0
172941.234	18	0
172941.237	23	0
172941.242	51	0
172941.248	52	0
172941.257	26	0
172941.267	27	0
172941.276	55	0
172941.285	324	0
172941.294	7	0
172941.302	9	0
172941.312	21	0
172941.321	75	0
172941.330	26	0
172941.339	22	0
172941.350	24	0
172941.360	194	0
172941.366	187	0
172941.378	1	0
172941.388	10	0
172941.399	36	0
172941.430	57	0
172941.439	16	0
172941.449	17	0
172941.458	32	0
172941.467	306	0
172941.476	17	0
172941.485	3	0
172941.495	9	0
172941.504	64	0
172941.514	22	0
172941.523	16	0
172941.533	18	0
172941.541	144	0
172941.552	276	0
172941.563	-8	0
172941.572	2	0
172941.582	20	0
172941.591	59	0
172941.601	10	0
172941.609	8	0
172941.620	19	0
172941.629	323	0
172941.638	64	0
172941.649	-8	0
172941.657	2	0
172941.667	69	0
172941.675	36	0
172941.685	4	0
172941.694	6	0
172941.707	100	0
172941.722	343	0
172941.735	-17	0
172941.749	-9	0
172941.763	8	0
172941.776	77	0
172941.790	4	0
172941.804	2	0
172941.818	9	0
172941.826	321	0
172941.835	149	0
172941.844	-22	0
172941.853	-9	0
172941.862	45	0
172941.872	46	0
172941.881	-4	0
172941.889	0	0
172941.899	59	0
172941.908	407	0
172941.917	-15	0
172941.926	-20	0
172941.934	-2	0
172941.943	100	0
172941.953	5	0
172941.963	-8	0
172941.971	-2	0
172941.980	277	0
172941.989	256	0
172941.999	-37	0
172942.007	-23	0
